scan 16/2/202112:22:58 PM						
temp(°C)	power	time(seconds)	pressure(A)	scan rate(°C/min)	AnalysisData	CorrectedData
75.48394503	-834.4458968	1232414.8	0.010379255	1.000001848	-834.4458968	-834.4458968
75.50061175	-834.4454318	1232415.8	0.010379255	1.00000031	-834.4454318	-834.4454318
75.51727854	-834.4558756	1232416.8	0.010378361	1.000010019	-834.4558756	-834.4558756
75.53394587	-834.5208263	1232417.8	0.010378063	0.999994938	-834.5208263	-834.5208263
75.55061207	-834.4549923	1232418.8	0.010378659	0.999991652	-834.4549923	-834.4549923
75.56727905	-834.4981628	1232419.8	0.010379553	0.999994302	-834.4981628	-834.4981628
75.58394469	-834.4868451	1232420.8	0.010378957	0.99999632	-834.4868451	-834.4868451
75.60061072	-834.3774414	1232421.8	0.010378063	0.999993753	-834.3774414	-834.3774414
75.61727775	-834.4424389	1232422.8	0.010377765	1.000007894	-834.4424389	-834.4424389
75.63394478	-834.4747473	1232423.8	0.010380149	1.000001819	-834.4747473	-834.4747473
75.65061181	-834.5179644	1232424.8	0.010379255	1.000013209	-834.5179644	-834.5179644
75.66727966	-834.4848947	1232425.8	0.010379553	1.000026016	-834.4848947	-834.4848947
75.68394593	-834.4845328	1232426.8	0.010378659	1.000029051	-834.4845328	-834.4845328
75.7006129	-834.4296829	1232427.8	0.010379851	1.000027156	-834.4296829	-834.4296829
75.71728042	-834.4402392	1232428.8	0.010378659	1.00002145	-834.4402392	-834.4402392
75.73394781	-834.4726037	1232429.8	0.010378361	1.000013381	-834.4726037	-834.4726037
75.75061461	-834.4722792	1232430.8	0.010378957	1.000026397	-834.4722792	-834.4722792
75.76728098	-834.4392659	1232431.8	0.010377169	1.000024605	-834.4392659	-834.4392659
75.78394789	-834.4389602	1232432.8	0.010378957	1.000016466	-834.4389602	-834.4389602
75.80061567	-834.4495633	1232433.8	0.010378957	1.000020446	-834.4495633	-834.4495633
75.81728244	-834.4819746	1232434.8	0.010378957	1.000022322	-834.4819746	-834.4819746
75.83394901	-834.4707976	1232435.8	0.010379553	1.000022137	-834.4707976	-834.4707976
75.85061686	-834.4923282	1232436.8	0.010378063	1.000016329	-834.4923282	-834.4923282
75.86728388	-834.3939746	1232437.8	0.010380447	1.000008184	-834.3939746	-834.3939746
75.88395023	-834.5027193	1232438.8	0.010379851	1.000002763	-834.5027193	-834.5027193
75.90061646	-834.4806804	1232439.8	0.010378659	1.000002928	-834.4806804	-834.4806804
75.91728329	-834.436852	1232440.8	0.010378659	0.999994194	-834.436852	-834.436852
75.93394943	-834.4366307	1232441.8	0.010378659	0.999991096	-834.4366307	-834.4366307
75.95061602	-834.3492235	1232442.8	0.010378957	0.999992804	-834.3492235	-834.3492235
75.96728285	-834.4471155	1232443.8	0.010378957	0.99999205	-834.4471155	-834.4471155
75.98394951	-834.4905198	1232444.8	0.010378957	0.999991115	-834.4905198	-834.4905198
76.00061606	-834.3922414	1232445.8	0.010379255	0.999992088	-834.3922414	-834.3922414
76.0172822	-834.4138657	1232446.8	0.010378957	0.999990254	-834.4138657	-834.4138657
76.03394892	-834.3919017	1232447.8	0.010378361	0.999990015	-834.3919017	-834.3919017
